CVE_ENT,P8_2_1,P8_2_2,P8_2_3,P8_3_01,P8_3_02,P8_3_03,P8_3_04,P8_3_05,P8_3_06,P8_3_07,P8_3_08,P8_3_09,P8_3_10,P8_3_11,P8_3_12,P8_3_13,P8_3_14,P8_3_15,P8_3_16,P8_3_17,P8_3_18,P8_7,P8_9_1,P8_9_2,P8_9_3,P8_9_4,P8_9_5,P8_9_6,P8_9_7,FAC_PER,corrupcion,corrupcion_n,P7_47_1,P7_47_2,P7_47_3,P7_47_4,P7_47_5,P7_47_6,P7_49_1_2,P7_49_2_2,P7_49_3_2,P7_49_4_2,P7_49_5_2,P7_49_6_2,P7_49_1_3,P7_49_2_3,P7_49_3_3,P7_49_4_3,P7_49_5_3,P7_49_6_3,P7_49_1_4,P7_49_2_4,P7_49_3_4,P7_49_4_4,P7_49_5_4,P7_49_6_4,FAC_PER,inseguridad,inseguridad_n,P6_2,P6_3,P6_4,P6_6,P6_5_1,P6_13_1,P6_17_1,P6_5_2,P6_13_2,P6_17_2,P6_5_3,P6_13_3,P6_17_3,P6_5_4,P6_13_4,P6_17_4,P6_7_1,P6_9_1,P6_11_1,P6_15_1,P6_7_2,P6_9_2,P6_11_2,P6_15_2,P6_7_3,P6_9_3,P6_11_3,P6_15_3,FAC_PER,servicios,servicios_n,indice_enpol
1,5.653429730099649,2.2615760689200637,3.957502899509855,0.0,0.2259874594918355,1.1299372974591775,2.2612357741197218,1.0179644521142854,1.0179644521142854,0.11299372974591775,0.11299372974591775,0.11333402454625965,0.33932148403809514,0.9042901327676838,1.3562650517513546,1.808580265535367,0.6786429680761903,0.5656492383302726,4.182809769401007,0.5656492383302726,1.0179644521142854,6.446087312322786,0.33932148403809514,0.3389811892377532,0.2259874594918355,0.0,0.0,0.0,0.11299372974591775,,36.74746339304788,0.06232694779402602,45.18081473023705,2.827225307250318,7.929247882441359,10.416609771225517,2.381249725762609,0.4541553429583414,9.393187916043349,0.791636697822103,5.8884791802904815,5.211814996561246,0.678642968076186,0.22598745949183405,0.45231521378400996,0.0,0.7963378405717915,0.339321484038093,0.0,0.0,0.45231521378400996,0.0,0.22782758866616548,0.22782758866616548,0.11299372974591702,0.0,,93.98799063741654,0.7750621587338334,1.1306178870598498,4.297504973148591,0.6783026732758415,0.0,4.862473621878174,4.523631087813047,53.174734033918405,0.7916366978221,0.2259874594918332,98.62935420965442,0.3389811892377498,2.5991960789564237,78.39136690355207,1.5819122164428323,2.938517562994515,96.35155727296582,24.551917062703627,8.94782993970117,3.957843194310158,10.178762291914323,60.94473074337922,38.82025786521767,7.5867250900275245,15.162270749836399,15.164526844528602,83.57599365196032,23.752718208556473,0.4529958033846921,,643.6123453137318,0.2917783282047486,0.3933113082520936
2,2.12039218706284,1.2735182483357659,1.5496384736651208,0.06536682565069991,0.19295881211381685,0.1328745687944369,0.45902221962502415,0.898248439806073,0.3627986287196779,0.062225160812417024,0.027400830494029985,0.12545106897007985,0.0,0.2551839729262339,0.19824139444513683,0.26160672540534513,0.034824330318387046,0.15499281695714692,0.4497753556885947,0.1855353122894598,0.7375600904048771,2.599325115477329,0.12445032162483405,0.24162939473567224,0.17198073409889814,0.09490857363776699,0.23206497741827808,0.16669815176757816,0.0,,13.17867273124552,0.01980433122731877,14.252696996927689,1.9356890365893002,4.780633707675334,6.279292235137324,1.6599785607254094,0.3071710675061458,3.998229928550407,0.5346239108609121,2.2698963770058067,1.9618457553428843,0.5005428297326826,0.06536682565069687,0.10200177438469213,0.0,0.16341706412674217,0.0,0.0,0.0,0.0723773753623247,0.0,0.08748507381340585,0.0,0.0,0.0,,38.971248519391764,0.22746402267460547,23.15020326500521,29.23991575401254,3.620090816681802,0.034824330318387046,4.631976839678317,38.26853526469694,89.06603594329094,0.49270637979561993,2.9887180437090253,94.88272766852887,0.8450482913446649,39.68344265416049,79.83459801028289,0.2910090505898667,7.236050145751702,91.87221702883089,31.284904231745642,18.92357833493899,10.647229649337467,12.355915733588962,64.15209065732977,53.911471477594276,15.536898499434107,21.22207771129645,28.345292290662034,73.45606676795573,34.94511352648746,0.5933104858774357,,871.5120488529265,0.7407752322939325,0.2470623880195562
3,10.955810867621391,5.40768561987705,5.772954979628243,0.6454715456141252,0.9676395623548995,0.547910080302161,2.085934260303038,1.8724551113134855,2.2604262870619745,0.4383280642417288,1.181361075167818,0.7550535616745574,2.0514391722107534,1.482209250065629,1.6076685886610784,2.5122417737962985,2.958961896926473,2.7336804914165307,3.0799051317883035,2.3967706642733155,1.5534549283812895,10.530424670231021,0.6152989868312722,1.174783043727296,1.2233409899424987,3.7745788703948144,0.538610789207666,6.00841230113478,0.6094098933687209,,77.74222245751822,0.13628935197321915,46.15558317745208,7.428938149408196,8.113226875459874,11.883289642121113,2.7924590448291484,1.1627624929788412,4.371973312486556,2.8586791719605684,2.679220369115016,1.807312722490085,1.2215410463914287,0.3167254974328322,0.5358895295536992,0.3287460481813004,0.30742620633833695,0.21916403212086694,0.21916403212086694,0.10958201606043347,0.4263075134932656,0.4383280642417339,0.21916403212086694,0.21916403212086694,0.21916403212086694,0.10958201606043347,,94.14339305665928,0.7766089256240623,13.376108378407464,2.8972493260674836,4.32321259417734,0.21916403212086707,6.200819071576251,25.6302890495259,11.110514250504362,2.2613039132371497,4.4014673559540665,96.62651732396641,4.642624645761805,47.56789519746453,82.18582257108969,1.6437302409065027,8.814067213818833,85.87803107972618,20.297405158136456,14.405525181425539,9.650799818798909,15.243005499481201,59.77174264882977,43.81770567527219,11.903959136442419,35.09120854893833,24.55406716298584,60.37510020083666,26.19827868354929,0.4081555054588808,,719.4957694644603,0.44128015723851843,0.4534153424866163
4,2.3770549471546722,0.5664893886174398,1.2495773825162315,0.22769599796626372,0.344294603247615,0.2331972105627025,0.22769599796626372,0.22219478536982495,0.22219478536982495,0.11659860528135126,0.11109739268491248,0.0,0.11659860528135126,0.11109739268491248,0.11109739268491248,0.7996865991801425,0.3387933906511762,0.788684173987265,0.9052827792686162,0.4498907833360886,0.5609881760210012,2.149358949188408,1.1329787772348803,0.9052827792686162,0.7996865991801425,0.7831829613908263,0.2331972105627025,0.4498907833360886,0.11109739268491248,,16.644885842679145,0.026058044164523578,32.759508994587826,3.8488271150407276,2.4606462768573913,4.626508863835115,0.9052827792686162,0.0,1.5608647101852136,0.11109739268491248,0.9998765341642124,0.6665843561094749,0.33329217805473743,0.0,0.11109739268491248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.38358659347314,0.32114784666893165,1.899658100836362,3.5936250540922186,1.4497673175002799,0.0,7.332427917204104,39.547587882375566,11.836836963161346,3.782812563883408,0.9998765341641976,99.08921600813497,0.8887791414792869,36.52595342949723,69.8286028039284,4.560494312677784,2.560741244349389,96.25676906504779,14.674785118844927,8.864713423650958,3.6882188089878127,7.259839012694265,73.82609816788879,27.617094796258918,5.815572907790431,12.742119742429944,20.157065848580604,74.08787458218981,16.257654679415865,0.5609881760209929,,645.7051736030855,0.29590151664298403,0.1980626596619789
5,0.1796517867314694,0.0,0.08562938099235466,0.0,0.0,0.0,0.0,0.08562938099235466,0.0,0.0,0.0,0.1796517867314694,0.08562938099235466,0.0,0.0,0.08562938099235466,0.08562938099235466,0.0,0.08562938099235466,0.08562938099235466,0.0,0.1796517867314694,0.0,0.0,0.26528116772382404,0.1796517867314694,0.08562938099235466,0.5329051718414705,0.0,,2.2018285344300095,0.0,9.763852006533204,0.5473483849411611,1.3445277225663723,1.057417318936167,0.0,0.0940224057391135,1.1682257741688005,0.46171900394880755,0.625934916196276,0.5329051718414637,0.0,0.0940224057391135,0.08562938099235358,0.08562938099235358,0.17125876198470716,0.08562938099235358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.118122015572247,0.0,0.8801083685985293,3.0164003881962733,0.5208047951355925,0.08797221738617665,10.984593095146398,44.61151852778815,89.30795575806502,0.9029302658892152,0.43787576416228063,93.6655254753835,0.1819946231252908,50.4064599066747,75.45936715021338,0.17260893699422958,0.35559622150382164,87.07449742574939,5.324958171718799,3.244673953662019,0.8955299025267563,8.057374709569691,25.340309889062322,6.436026115246343,2.011698394690251,16.15033815674743,3.4038323389408514,93.00651044587556,2.6963472478923234,0.7111924430076433,,625.345000688952,0.2557888948922752,0.05115777897845504
6,1.606448141134897,1.1634408934147034,1.2793447232019244,1.028456801046791,0.6127519335697797,0.4968481037825588,0.4968481037825588,0.4007884410000284,0.053840856062364925,0.0,0.053840856062364925,0.1424423056064037,0.5854495533265974,0.1424423056064037,0.26580434863211627,0.23104375515044245,0.1424423056064037,0.13498409236791223,0.48193167730557573,0.22358554191195093,0.6202101468082712,2.3078015242487155,0.35440579817615503,0.35440579817615503,0.1424423056064037,6.202101468082716,0.4355490344817023,7.213980828910671,0.70881159635231,,27.882443239414876,0.046332751984055634,32.04758082695397,4.24628082384434,5.881664708615364,7.5478841102031495,2.0263168447156406,0.8976365447825976,1.5567711211762583,0.4968481037825645,1.8349614235745777,1.0060821613313282,0.28488461121281067,0.0886014495440398,0.2774263979743191,0.0,0.22358554191195357,0.0,0.0,0.0,0.14244230560640533,0.0886014495440398,0.08114323630554822,0.0,0.05384085606236556,0.0,,58.78255251714127,0.42465187358001366,5.549844659244458,2.2200695336736023,4.48225231952244,0.0,20.12415109583909,52.01322460051166,91.53326822440411,1.4101649794661282,1.3066471034451066,95.03911038030657,8.26304570138616,20.086910283493634,92.72363953372945,0.2583461353936248,8.162927757044844,89.0255448473681,22.75557315529422,14.065333741982702,14.022084621050803,10.251202020940408,47.616254330788855,43.52327900431982,18.315723101232805,16.155108164377303,25.87262088387134,75.86485862261677,34.33914155037698,2.669665535663362,,817.6499918873445,0.634658829113696,0.31532561604836695
7,1.832732367012541,1.041810079819316,1.295322845568959,0.3142823357009358,0.28023367412297384,0.34616285634146515,0.7681741229233864,0.1977875466554738,0.1977875466554738,0.6450816166508803,0.4220112665819211,0.24835315348244444,0.6363157584864036,0.5945160098239097,0.14837530968599133,0.5198209694409418,0.26487009873145323,0.9505980941873394,0.322033422785468,0.5780559002485877,0.33956513911442104,2.3041558705639438,7.825561543938207,7.7701598258904925,6.522656860549814,5.595764260996789,3.0598290178730965,3.041612569929354,0.3632783779388735,,48.42690844170086,0.08339890564889794,26.283460771912097,6.179589471585079,4.040051936768606,4.284750309152145,0.5981837836505591,0.5714581830215436,1.4651119533450905,1.0352170548479565,0.4967063069648889,0.5774869449375825,0.06592918221849127,0.06592918221849127,0.6439282467933922,0.597826574002407,0.38021151791942703,0.16814598343981058,0.0,0.0,0.13185836443698254,0.13185836443698254,0.06592918221849127,0.0,0.06592918221849127,0.0,,47.84956249608852,0.3158325446521166,14.626883587206008,5.205876949743018,3.758524560655327,0.7537097270488741,31.62234222725666,44.952891247936236,93.46329215237897,8.162776284094141,3.3375739316657214,98.23992861068335,2.6439614570804055,21.203070950210662,91.62787683368879,14.368114249079559,4.67490643219591,97.24555634223658,18.353755285841206,6.259658175556626,3.929460969940605,28.471784441969433,45.30690257337069,28.633440371696977,6.361588914496506,56.04639081208001,15.03707345218898,69.4575140390913,16.31717883393962,1.0558021131497435,,831.1178355264818,0.6611925191748148,0.2919310839553688
8,3.396616466662216,2.0647174116768983,2.271509932937836,0.2934982665094213,0.24602795605863623,0.38957975929839667,1.3978513215910975,1.0267432971605934,0.9224442404425368,0.14355180323976036,0.23735155225392507,0.9726158781908211,1.5247542938621461,0.8658606309403463,0.5388222459273464,2.166030747979433,1.2399324311574362,2.3161516580067016,1.7169172794400969,0.8179534252428668,0.2384924241413304,3.7763789502684957,11.810571006883661,8.33666671972058,9.09661127045582,3.616678184079166,8.22440953868448,9.869189958923263,0.2384924241413304,,79.75642107587663,0.13992335240907758,27.437235711942602,2.884964304036387,3.2293355047358743,4.296810317971871,0.8288896281934471,0.408313942655373,2.0901915129028095,1.0883182463161842,1.2106714070854476,1.6362537912949318,0.14355180323975927,0.04747031045078465,0.29393516175611334,0.09608149278897463,0.19102211369054392,0.09608149278897463,0.14241093135235397,0.09608149278897463,0.14355180323975927,0.04747031045078465,0.0949406209015693,0.04747031045078465,0.04747031045078465,0.0,,46.59852252148509,0.30338056854711964,15.53405493107106,7.604537792658253,0.8161222527626223,0.04861118233819238,12.677243722799492,2.1706276007114074,51.382497561306636,10.17836223671553,0.4454420804358892,77.7107511721658,1.7463277421121561,1.845633485669373,63.241099931781086,11.149455409025922,0.9733371665555789,74.51994270408478,8.585442821319617,3.3760784629207707,1.6498460855759158,7.891308223196804,12.4867446502759,13.189968381873287,2.510078580818297,20.038482096525883,11.570566330525509,73.75175930990842,7.2621729814657785,1.1564005291299686,,495.51289542573,0.0,0.1773215683824789
9,28.33102255396904,14.788239815580893,16.86005896998298,11.850314990099339,13.588449078239742,12.107801515218062,7.486817023026192,11.558806390965932,14.346855126584629,16.55994390365887,12.850870869942781,28.191847307356987,8.211450549966193,13.143148897463647,7.329426743288203,17.83914725801823,11.562446790861529,12.108563605924214,11.275656055252533,5.923354055903219,1.2191843195283125,29.585622764292474,53.498343054104566,54.07850925938569,50.81949505565433,36.70930351065342,36.20672964007076,15.882438572737112,2.5528066072246256,,556.4666542849545,1.0,43.874500968334665,11.981389053273631,9.256359155474872,12.929160490910807,2.5859102574682624,0.5897682866318908,8.595038269352639,7.240581384434916,4.36226386931104,5.849543332166252,0.572077388756161,0.12517815606536856,0.2254110335107359,0.22457386480174268,0.45245492450417085,0.01706119273116287,0.0544023743284603,0.0,0.17651253571880343,0.12016706730516488,0.15461196029784113,0.13558244981508366,0.03775079734551745,0.0,,109.56029881253919,0.9300580127693867,25.883474841180366,18.66350227372576,3.8797967727706535,3.0582882363426562,43.49624581579752,69.47383836537733,92.39518097597042,6.079784711292293,7.153801996471351,96.44494538318776,3.497498115702078,46.84475480107007,81.51850934487379,18.660922183246154,10.378137147885957,96.00343684345354,31.811646265871047,18.22755520583743,16.84313450896614,17.933609874311042,41.90180393809513,50.17561947993078,19.550962336443533,22.381296247861734,17.900438289610644,68.23546507397849,48.05183227009048,8.325702565380574,,984.7711838647247,0.9639128677993271,0.9648057786676201
10,0.7885291155561311,0.7259605408021291,0.7259605408021291,0.12622734410352443,0.25245468820704886,0.11237763249023973,0.25245468820704886,0.36483232069728855,0.12622734410352443,0.23860497659376415,0.0,0.36483232069728855,0.23860497659376415,0.409847083245558,0.48735556420836484,0.17124210665179387,0.2974694507553183,0.2836197391420336,0.5499241389623671,0.2836197391420336,0.25245468820704886,1.275884679764496,0.0,0.0,0.25245468820704886,0.0,0.12622734410352443,0.893908929904986,0.3889995534908885,,9.990074194639343,0.014051488202707697,24.77103149451463,0.9383659588764508,1.3432475497064662,2.1107572253484483,0.7222564402096809,0.48735556420836484,0.7598875611992395,0.14983684332031963,0.5997331966986046,0.10867353189779162,0.21734706379558325,0.10867353189779162,0.0,0.0,0.25245468820704886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.56962064988042,0.1637467003808027,13.421809898362827,4.059607871237205,0.9110523590672076,3.1381297903823775,8.51433680949063,2.60552099074171,90.55791157228708,2.553520496340529,4.417957043623357,93.76372349330407,0.17124210665179387,16.602839198963196,43.77924927118148,23.373238248819863,1.2484237294219591,74.01815099115605,11.577798411502675,2.471885445453289,0.9694872316882085,4.364759579883155,22.266851281165465,10.947284561422604,1.0695349487012367,5.7532603650219265,6.378138160305105,91.6105939023504,3.866162867484526,0.9889231659141096,,545.4013937919241,0.09828789141986354,0.09077685371737687
